"MemberID","cMem","cChair","cRank","sChair","sRank"
"20307-111-200","['HSBU', 'HSWM']","[]","[]","[]","[]"
"20307-112-200","['HSWM', 'HLIG']","[]","[]","[]","[]"
"21147-112-200","['HSAP']","[]","[]","[]","[]"
"20948-111-200","['HSPW', 'HSSY', 'HSHM']","[]","[]","[]","['HSSY99']"
"20948-112-200","['HSIF']","[]","[]","[]","[]"
"20957-111-100","['HSAG', 'HSAS', 'HSHM']","[]","[]","[]","[]"
"20957-112-100","['HSAG', 'HSAS', 'HSSM']","[]","[]","[]","[]"
"21148-112-200","['HSAS', 'HSSY']","[]","[]","['HSSY99']","[]"
"15454-103-100","['HSIF', 'HSMM']","[]","[]","[]","[]"
"15454-104-100","['HSIF', 'HSII']","[]","[]","[]","[]"
"15454-105-100","['HSIF', 'HSII']","[]","[]","[]","[]"
"15454-106-100","['HSIF', 'HSII']","[]","[]","[]","[]"
"15454-107-100","['HSIF', 'HSII']","[]","[]","[]","[]"
"15454-108-100","['HSIF', 'HSII']","[]","[]","[]","[]"
"15454-109-100","['HSIF', 'HSII']","[]","[]","[]","[]"
"15454-110-100","['HSIF', 'HSII']","[]","[]","[]","[]"
"15454-111-100","['HSIF', 'HSII']","[]","[]","[]","[]"
"15454-112-100","['HSIF', 'HSII']","[]","[]","[]","[]"
"29741-105-100","['HSPW', 'HSSM']","[]","[]","[]","[]"
"29741-106-100","['HSPW', 'HSSM']","[]","[]","[]","[]"
"29741-107-100","['HSPW', 'HSSM']","[]","[]","[]","[]"
"29741-108-100","['HSPW', 'HSSM', 'HSHM']","[]","[]","[]","[]"
"29741-109-100","['HSPW', 'HSHM']","[]","[]","[]","[]"
"29741-110-100","['HSWM', 'HSHM']","[]","[]","[]","[]"
"29741-111-100","['HSWM', 'HSHM']","[]","[]","[]","[]"
"29741-112-100","['HSBU', 'HSWM']","[]","[]","[]","[]"
"29101-103-100","['HSAP']","[]","[]","[]","[]"
"29101-104-100","['HSAG', 'HSHA', 'JSLC']","[]","[]","[]","[]"
"29101-105-100","['HSAP', 'HSSO']","[]","[]","[]","[]"
"29101-106-100","['HSAP', 'HSSO']","[]","[]","[]","['HSAP99']"
"29101-107-100","['HSAP', 'HSSO']","[]","[]","[]","[]"
"29101-108-100","['HSAP']","[]","[]","[]","[]"
"29101-109-100","['HSAP']","[]","[]","[]","[]"
"29101-110-100","['HSAP']","[]","[]","[]","[]"
"29101-111-100","['HSAP']","[]","[]","[]","[]"
"29101-112-100","['HSAP']","[]","[]","[]","[]"
"41104-112-200","['SSEG', 'SSGA', 'SSHR', 'SSSB']","[]","[]","[]","['SSHR99']"
"20924-111-200","['HSBA']","[]","[]","[]","[]"
"20924-112-200","['HSWM']","[]","[]","[]","[]"
"20337-108-200","['HSII', 'HSPW']","[]","[]","[]","[]"
"20337-109-200","['HSBA', 'HSII', 'HSPW', 'HSHM']","[]","[]","['HSII99']","[]"
"20337-110-200","['HSBA', 'HSII']","[]","[]","[]","['HSII99']"
"20337-112-200","['HSBA']","[]","[]","[]","[]"
"15448-103-100","['HSAP', 'HSSO', 'HLIG']","[]","[]","[]","[]"
"15448-104-100","['HSAP', 'HSSO', 'HLIG']","[]","[]","[]","[]"
"15448-105-100","['HSAP', 'HLIG']","[]","[]","[]","[]"
"15448-106-100","['HSAP', 'HLIG']","[]","['HLIG']","[]","['HSAP99']"
"15448-107-100","['HSAP', 'HLIG', 'HSHM', None]","[]","['HLIG', 'HSHM']","[]","[]"
"15448-108-100","[None]","[]","[]","[]","[]"
"15448-109-100","[None]","[]","[]","[]","[]"
"15448-110-100","[None]","[]","[]","[]","[]"
"15448-111-100","[None]","[]","[]","[]","[]"
"15448-112-100","[None]","[]","[]","[]","[]"
"20705-110-100","['HSBA', 'HSHM']","[]","[]","[]","[]"
"20705-111-100","['HSBA', 'HSRU']","[]","[]","[]","[]"
"20705-112-100","['HSBA']","[]","[]","[]","[]"
"20923-111-100","['HSBA', 'HSSY']","[]","[]","[]","[]"
"20923-112-100","['HSBA', 'HSSM']","[]","[]","[]","[]"
"29127-103-100","['HSAG', 'HSGO', 'HSII']","[]","[]","[]","[]"
"29127-104-100","['HSAG', 'HSGO', 'HSVR']","[]","[]","[]","[]"
"29127-105-100","['HSAG', 'HSGO', 'HSVR']","[]","[]","[]","[]"
"29127-106-100","['HSAG', 'HSVR']","[]","[]","[]","['HSAG99']"
"29127-107-100","['HSAG', 'HSVR', 'HLIG']","[]","[]","[]","['HSAG99']"
"29127-108-100","['HSAG', 'HLIG']","[]","[]","[]","['HSAG99']"
"29127-109-100","['HSAG']","[]","['HSAG']","[]","[]"
"29127-110-100","['HSAG']","['HSAG']","[]","[]","[]"
"29127-111-100","['HSAG']","['HSAG']","[]","[]","[]"
"29127-112-100","['HSAG']","[]","['HSAG']","[]","[]"
"14675-103-200","['HSED', 'HSPO', 'HSPW']","[]","[]","[]","[]"
"14675-104-200","['HSED', 'HSPW']","[]","[]","[]","[]"
"14675-105-200","['HSED', 'HSPW']","[]","[]","[]","[]"
"14675-106-200","['HSED', 'HSPW']","[]","[]","['HSPW99']","[]"
"14675-107-200","['HSED', 'HSPW']","[]","[]","['HSPW99']","[]"
"14675-108-200","['HSED', 'HSPW']","[]","[]","['HSPW99']","[]"
"14675-109-200","['HSED', 'HSPW']","[]","[]","['HSPW99']","[]"
"14675-110-200","['HSED', 'HSPW']","[]","[]","[]","['HSPW99']"
"14675-111-200","['HSED', 'HSPW']","[]","[]","[]","['HSPW99']"
"14675-112-200","['HSED', 'HSPW']","[]","[]","['HSPW99']","[]"
NA,"[]","[]","[]","[]","[]"
"20920-111-100","['HSAS', 'HSRU']","[]","[]","[]","[]"
"20920-112-100","['HSAG', 'HSAS']","[]","[]","[]","[]"
"29752-105-200","['HSBU', 'HSPW', 'HSSM']","[]","[]","[]","[]"
"29752-106-200","['HSAS', 'HSBU', 'HSSM', 'JSEC']","[]","[]","['HSSM99']","[]"
"29752-107-200","['HSIF', 'HSFA']","[]","[]","[]","[]"
"29752-108-200","['HSIF', 'HSFA']","[]","[]","[]","[]"
"29752-109-200","['HSIF']","[]","[]","[]","[]"
"29752-110-200","['HSIF']","[]","[]","[]","[]"
"29752-111-200","['HSIF']","[]","[]","[]","[]"
"29752-112-200","['HSIF']","[]","[]","['HSIF99']","[]"
"20528-109-200","['HSFA', 'HSPW', 'HSSM']","[]","[]","[]","[]"
"20528-110-200","['HSFA', 'HSPW']","[]","[]","[]","[]"
"20528-111-200","['HSFA', 'HSJU']","[]","[]","[]","[]"
"20528-112-200","['HSFA', 'HSJU']","[]","[]","[]","[]"
"20904-111-100","['HSED', 'HSJU', 'HSRU']","[]","[]","[]","[]"
"20904-112-100","['HSRU']","[]","[]","[]","[]"
"21136-112-200","['HSIF']","[]","[]","[]","[]"
"29386-103-200","['HSGO', 'HSSM']","[]","[]","[]","[]"
"29386-104-200","['HSWM']","[]","[]","[]","[]"
"29386-105-200","['HSGO', 'HSWM']","[]","[]","[]","[]"
"29386-106-200","['HSSO', 'HSWM']","[]","[]","[]","[]"
"29386-107-200","['HSBU', 'HSSO', 'HSWM', 'HSHM']","[]","[]","[]","[]"
"29386-108-200","['HSBU', 'HSWM']","[]","[]","[]","[]"
"29386-109-200","['HSBU', 'HSWM']","[]","[]","[]","[]"
"29386-112-200","[]","[]","[]","[]","['SSAS99', 'SSGA99']"
"20909-111-200","['HSBA']","[]","[]","[]","[]"
"20909-112-200","['HSBA']","[]","[]","[]","[]"
"15438-103-100","['HSAP', 'HSBU']","[]","[]","[]","[]"
"15438-105-100","['HSAP', 'HSBU']","[]","[]","[]","[]"
"15438-106-100","['HSAP', 'HSBU']","[]","[]","[]","[]"
"15438-107-100","['HSAP', 'HSBU']","[]","[]","[]","[]"
"15438-108-100","['HSAP']","[]","[]","[]","[]"
"15438-109-100","['HSAP']","[]","[]","[]","[]"
"15438-110-100","['HSAP']","[]","[]","['HSAP99']","[]"
"15438-111-100","['HSAP']","[]","[]","['HSAP99']","[]"
"15438-112-100","['HSAP']","[]","[]","[]","['HSAP99']"
"20505-109-200","['HSBA', 'HSED']","[]","[]","[]","[]"
"20505-110-200","['HSBA', 'HSED']","[]","[]","[]","[]"
"20505-111-200","['HSBA', 'HSED']","[]","[]","[]","['HSED99']"
"20505-112-200","['HSBU', 'HSWM']","[]","[]","[]","[]"
"20954-111-100","['HSGO', 'HSJU']","[]","[]","[]","[]"
"20954-112-100","['HSGO', 'HSJU']","[]","[]","[]","['HSGO99']"
"14448-103-100","['HSII', 'HSPW']","[]","[]","[]","[]"
"14448-104-100","['HSII', 'HSPW']","[]","[]","[]","[]"
"14448-105-100","['HSII', 'HSPW']","[]","[]","[]","[]"
"14448-106-100","['HSII', 'HSPW']","[]","[]","[]","['HSPW99']"
"14448-107-100","['HSII', 'HSPW']","[]","['HSII']","[]","[]"
"14448-108-100","['HSII', 'HSPW']","[]","['HSII']","[]","[]"
"14448-109-100","['HSII', 'HSPW']","[]","['HSII']","[]","[]"
"14448-110-100","['HSII', 'HSPW']","['HSII']","[]","[]","[]"
"14448-111-100","['HSII', 'HSPW']","['HSII']","[]","[]","[]"
"14448-112-100","['HSPW']","[]","['HSPW']","[]","[]"
"13035-103-100","['HSWM']","[]","[]","[]","[]"
"13035-104-100","['HSWM', 'JSTX']","[]","[]","[]","[]"
"13035-105-100","['HSWM', 'JSTX']","[]","['HSWM']","[]","[]"
"13035-106-100","['HSWM', 'JSTX']","[]","['HSWM']","[]","[]"
"13035-107-100","['HSWM', 'JSTX']","[]","['HSWM']","[]","[]"
"13035-108-100","['HSWM', 'JSTX']","[]","['HSWM']","[]","[]"
"13035-109-100","['HSWM', 'JSTX']","[]","['HSWM']","[]","[]"
"13035-110-100","['HSWM', 'JSTX']","['HSWM']","[]","[]","[]"
"13035-111-100","['HSWM', 'JSTX']","['HSWM', 'JSTX']","[]","[]","[]"
"13035-112-100","['HSWM', 'JSTX']","[]","[]","[]","[]"
"21101-111-200","[]","[]","[]","[]","[]"
"21101-112-200","['HSJU', 'HSPW', 'HSRU', 'HSWM']","[]","[]","[]","[]"
"20536-109-200","['HSPW', 'HSSY', 'HSHM']","[]","[]","['HSHM99']","[]"
"20536-110-200","['HSPW', 'HSSY', 'HSHM']","[]","[]","[]","['HSHM99']"
"20536-111-200","['HSWM']","[]","[]","[]","[]"
"20536-112-200","['HSWM']","[]","[]","[]","[]"
"15054-104-100","['SSAP', 'SSEV', 'SPAG', 'SLIA']","[]","[]","[]","[]"
"15054-105-100","['SSAP', 'SSEV', 'SPAG', 'SPOC', 'SLIA']","[]","[]","[]","[]"
"15054-103-100","['SSAP', 'SSEV', 'SPAG', 'SLIA']","[]","[]","[]","[]"
"15054-106-100","['SSAP', 'SSEV', 'SPAG', 'SPOC', 'SLIA', None]","[]","[]","[]","['SSAP99']"
"15054-107-100","['SSAP', 'SSEV', 'SPAG', 'SPOC', 'SLIA', None, None, None]","['SSEV', 'SPOC']","[]","['SSAP99', 'SSEV99']","[]"
"15054-108-100","['SSAP', 'SSEV', 'SPAG', 'SPOC', 'SLIA', None]","[]","[]","[]","['SSAP99', 'SSEV99']"
"15054-109-100","['SSAP', None]","[]","[]","[]","['SSAP99']"
"15054-110-100","['SSRA', None]","[]","[]","[]","[]"
"15054-111-100","[None]","[]","[]","[]","[]"
"15054-112-100","[None]","[]","[]","[]","[]"
"21164-112-200","['HSBA']","[]","[]","[]","[]"
"21190-112-200","['HSAG', 'HSBU', 'HSPW']","[]","[]","[]","[]"
"21137-112-100","['HSSM', 'HSHM']","[]","[]","[]","[]"
"21185-112-200","['HSAS', 'HSSY', 'HSHM']","[]","[]","[]","[]"
"21192-112-200","['HSAG', 'HSAS', 'HSED']","[]","[]","[]","[]"
"20947-111-200","['HSAG', 'HSED', 'HSVR']","[]","[]","[]","['HSVR99']"
"20947-112-200","['HSED', 'HSVR']","[]","[]","['HSED99']","[]"
"14854-103-200","['HSAP']","[]","[]","[]","[]"
"14854-104-200","['HSAP']","[]","[]","[]","[]"
"14854-105-200","['HSAP']","[]","[]","[]","[]"
"14854-106-200","['HSAP']","[]","[]","['HSAP99']","[]"
"14854-107-200","['HSAP']","[]","[]","['HSAP99']","[]"
"14854-108-200","['HSAP', 'HSHM']","[]","[]","['HSAP99']","[]"
"14854-109-200","['HSAP']","[]","[]","['HSAP99']","[]"
"14854-110-200","['HSAP']","[]","[]","[]","['HSAP99']"
"14854-111-200","['HSAP']","[]","[]","[]","['HSAP99']"
"14854-112-200","['HSAP']","['HSAP']","[]","[]","[]"
"20120-107-200","['HSBA', 'HSPW']","[]","[]","[]","[]"
"20120-108-200","['HSIF']","[]","[]","[]","[]"
"20120-109-200","['HSIF', 'HLIG']","[]","[]","['HLIG99']","[]"
"20120-110-200","['HSIF', 'HLIG']","[]","[]","[]","['HLIG99']"
"20120-111-200","['HSIF', 'HLIG']","[]","[]","[]","['HLIG99']"
"20120-112-200","['HSIF']","[]","[]","[]","[]"
"20301-108-200","['HSAG', 'HSAS']","[]","[]","[]","[]"
"20301-109-200","['HSAG', 'HSAS', 'HSHM']","[]","[]","['HSHM99']","[]"
"20301-110-200","['HSAG', 'HSAS', 'HSHM']","[]","[]","[]","['HSHM99']"
"20301-111-200","['HSAG', 'HSAS', 'HSHM']","[]","[]","[]","['HSHM99']"
"20301-112-200","['HSAS', 'HSHM']","[]","[]","['HSHM99']","[]"
"15621-103-200","['HSDT', 'HSFA', 'HSSY']","[]","[]","[]","[]"
"15621-104-200","['HSFA', 'HSSY']","[]","[]","[]","[]"
"15621-105-200","['HSFA', 'HSSY']","[]","[]","[]","[]"
"15621-106-200","['HSFA', 'HSSY']","[]","[]","['HSSY99']","[]"
"15621-107-200","['HSFA', 'HSSY']","[]","[]","['HSSY99']","[]"
"15621-108-200","['HSFA', 'HSSY']","[]","[]","['HSSY99']","[]"
"15621-109-200","['HSFA', 'HSSY']","[]","[]","['HSFA99']","[]"
"15621-110-200","['HSFA', 'HSSY']","[]","[]","[]","['HSFA99']"
"15621-111-200","['HSFA', 'HSSY']","[]","[]","[]","['HSFA99']"
"15621-112-200","['HSFA', 'HSSY']","[]","[]","['HSFA99']","[]"
"21131-112-200","['HSBU', 'HSED', 'HSHA']","[]","[]","[]","[]"
"20910-111-200","['HSAS', 'HSJU']","[]","[]","[]","[]"
"20910-112-200","['HSAG', 'HSAS', 'HLIG']","[]","[]","['HSAG99']","[]"
"15634-103-200","['HSFA', 'HSGO']","[]","[]","[]","[]"
"15634-104-200","['HSFA', 'HSGO']","[]","[]","[]","[]"
"15634-105-200","['HSFA', 'HSGO']","[]","[]","[]","[]"
"15634-106-200","['HSFA', 'HSGO']","[]","[]","['HSFA99']","[]"
"15634-107-200","['HSFA', 'HSGO']","[]","[]","['HSFA99']","[]"
"15634-108-200","['HSFA', 'HSGO']","[]","[]","['HSFA99']","[]"
"15634-109-200","['HSBU', 'HSFA', 'HSGO']","[]","[]","['HSFA99']","[]"
"15634-110-200","['HSFA']","[]","['HSFA']","[]","[]"
"15634-111-200","['HSFA']","[]","['HSFA']","[]","[]"
"15634-112-200","['HSFA']","['HSFA']","[]","[]","[]"
"20715-110-200","['HSBA']","[]","[]","[]","[]"
"20715-111-200","['HSWM']","[]","[]","[]","[]"
"20715-112-200","['HSWM']","[]","[]","[]","[]"
"21117-112-200","['HSED', 'HSGO', 'HSJU']","[]","[]","['HSGO99']","[]"
"29317-103-100","['HSBA', 'HSSM']","[]","[]","[]","[]"
"29317-104-100","['HSBA', 'HSBU']","[]","[]","[]","[]"
"29317-105-100","['HSBA', 'HSBU']","[]","[]","[]","[]"
"29317-106-100","['HSAP']","[]","[]","[]","[]"
"29317-107-100","['HSAP']","[]","[]","[]","[]"
"29317-108-100","['HSAP', 'HSSO']","[]","[]","[]","[]"
"29317-109-100","['HSAP', 'HSSO']","[]","[]","[]","[]"
"29317-110-100","['HSAP', 'HSSO']","[]","[]","[]","[]"
"29317-111-100","['HSAP']","[]","[]","[]","[]"
"29317-112-100","['HSAP']","[]","[]","[]","[]"
"29321-103-200","['HSFA', 'HSSY']","[]","[]","[]","[]"
"29321-104-200","['HSBA', 'HSFA']","[]","[]","[]","[]"
"29321-105-200","['HSBA', 'HSFA']","[]","[]","[]","[]"
"29321-106-200","['HSBA', 'HSFA']","[]","[]","['HSFA99']","[]"
"29321-107-200","['HSBA', 'HSFA']","[]","[]","['HSFA99']","[]"
"29321-108-200","['HSBA', 'HSFA']","[]","[]","['HSFA99']","[]"
"29321-109-200","['HSBA', 'HSFA']","[]","[]","['HSFA99']","[]"
"29321-110-200","['HSBA', 'HSFA']","[]","[]","[]","['HSFA99']"
"29321-111-200","['HSBA', 'HSFA']","[]","[]","[]","['HSFA99']"
"29321-112-200","['HSBA', 'HSFA']","[]","[]","['HSFA99']","[]"
"41102-112-200","['SSCM', 'SSFR', 'SSSB', 'SLIN']","[]","[]","[]","['SSFR99']"
"21153-112-200","['HSAS', 'HSII', 'HSVR']","[]","[]","['HSVR99']","[]"
"20329-108-100","['HSAS', 'HSGO', 'HLIG']","[]","[]","[]","[]"
"20329-109-100","['HSGO', 'HLIG']","[]","[]","[]","[]"
"20329-110-100","['HSAP', 'HLIG']","[]","[]","['HLIG99']","[]"
"20329-111-100","['HSAP', 'HLIG']","[]","[]","['HLIG99']","[]"
"20329-112-100","['HSAS', 'HLIG']","[]","['HLIG']","[]","[]"
"29346-103-100","['HSBA', 'HSGO', 'HSSY']","[]","[]","[]","[]"
"29346-104-100","['HSIF']","[]","[]","[]","[]"
"29346-105-100","['HSIF']","[]","[]","[]","[]"
"29346-106-100","['HSIF']","[]","[]","[]","[]"
"29346-107-100","['HSIF']","[]","[]","[]","[]"
"29346-108-100","['HSIF']","[]","[]","[]","[]"
"29346-109-100","['HSIF']","[]","[]","[]","[]"
"29346-110-100","['HSIF']","[]","[]","[]","[]"
"29346-111-100","['HSIF']","[]","[]","['HSIF99']","[]"
"29346-112-100","['HSIF']","[]","[]","[]","['HSIF99']"
"29939-106-200","['HSBA', 'HSBU', 'HSGO', 'JSEC']","[]","[]","[]","[]"
"29939-107-200","['HSWM', 'JSEC']","[]","[]","[]","[]"
"29939-108-200","['HSWM', 'JSEC']","[]","[]","[]","[]"
"29939-109-200","['HSBU', 'HSWM', 'JSEC']","[]","[]","[]","[]"
"29939-110-200","['HSBU', 'HSWM', 'JSEC']","[]","['HSBU']","[]","[]"
"29939-111-200","['HSBU', 'HSWM']","[]","['HSBU']","[]","[]"
"29939-112-200","['HSBU', 'HSWM']","['HSBU']","[]","[]","[]"
"20343-108-100","['HSAS', 'HSED', 'HSSM', 'HSVR']","[]","[]","[]","[]"
"20343-109-100","['HSAS', 'HSED']","[]","[]","[]","[]"
"20343-110-100","['HSAP']","[]","[]","[]","[]"
"20343-111-100","['HSAP']","[]","[]","[]","[]"
"20343-112-100","['HSAS', 'HSBU']","[]","[]","[]","[]"
NA,"[]","[]","[]","[]","[]"
NA,"[]","[]","[]","[]","['HSII99']"
"29709-105-100","['HSAS', 'HSED']","[]","[]","[]","[]"
"29709-106-100","['HSAS', 'HSED']","[]","[]","[]","[]"
"29709-107-100","['HSAS', 'HSED']","[]","[]","[]","[]"
"29709-108-100","['HSAS', 'HSED', 'HSHM']","[]","[]","[]","['HSHM99']"
"29709-109-100","['HSAS', 'HSHM', 'JSEC']","[]","[]","[]","['HSHM99']"
"29709-110-100","['HSAS', 'HSHM', 'JSEC']","[]","[]","['HSHM99']","[]"
"29709-111-100","['HSAS', 'HSHM', 'JSEC']","[]","[]","['HSAS99']","[]"
"29709-112-100","['HSAS', 'HSHM', 'JSEC']","[]","[]","[]","['HSAS99']"
"20724-110-100","['HSED', 'HSGO', 'HSII']","[]","[]","[]","[]"
"20724-111-100","['HSIF', 'HSII']","[]","[]","[]","[]"
"20724-112-100","['HSII', 'HSSY']","[]","[]","[]","[]"
"20759-110-200","['HSII', 'HSVR']","[]","[]","[]","[]"
"20759-111-200","['HSIF', 'HSPW', 'HSPW', 'HSVR']","[]","[]","[]","[]"
"20759-112-200","['HSIF']","[]","[]","[]","[]"
"29911-106-100","['HSBA', 'HSGO', 'HSSM']","[]","[]","[]","[]"
"29911-107-100","['HSBA', 'HSGO']","[]","[]","[]","['HSGO99']"
"29911-108-100","['HSIF']","[]","[]","[]","['HSIF99']"
"29911-109-100","['HSIF']","[]","[]","[]","['HSIF99']"
"29911-110-100","['HSIF', 'HLIG']","[]","[]","[]","[]"
"29911-111-100","['HSIF', 'HLIG']","[]","[]","['HLIG99']","[]"
"29911-112-100","['HSIF', 'HLIG']","[]","[]","[]","['HLIG99']"
"20104-107-100","['HSFA', 'HSJU']","[]","[]","[]","[]"
"20104-108-100","['HSFA', 'HSJU']","[]","[]","[]","[]"
"20104-109-100","['HSFA', 'HSJU']","[]","[]","[]","[]"
"20104-110-100","['HSAP', 'HSJU', 'HLIG']","[]","[]","['HSJU99']","[]"
"20104-111-100","['HSAP', 'HSJU', 'HLIG']","[]","[]","['HSJU99']","[]"
"20104-112-100","['HSAP', 'HLIG']","[]","[]","[]","['HLIG99']"
"20914-111-200","['HSGO', 'HSPW', 'HSSM']","[]","[]","[]","['HSSM99']"
"20914-112-200","['HSHA', 'HSWM', 'JSPR']","[]","[]","[]","[]"
"20944-111-100","['HSAG', 'HSBU', 'HSSM']","[]","[]","['HSSM99']","[]"
"20944-112-100","['HSAG', 'HSSM']","[]","[]","[]","[]"
"14858-103-100","['HSBA', 'HSFA', 'HSJU']","[]","[]","[]","[]"
"14858-104-100","['HSBA', 'HSJU']","[]","[]","[]","[]"
"14858-105-100","['HSBA', 'HSJU']","[]","[]","[]","[]"
"14858-106-100","['SSBK', 'SSJU', 'SSRA']","[]","[]","[]","['SSJU99']"
"14858-107-100","['SSBK', 'SSEG', 'SSJU', 'SSRA', 'JSLC']","[]","[]","['SSBK99', 'SSJU99']","[]"
"14858-108-100","['SSBK', 'SSEG', 'SSJU', 'SSRA', 'JSLC']","[]","[]","[]","['SSBK99', 'SSJU99']"
"14858-109-100","['SSBK', 'SSFI', 'SSJU', 'SSRA', 'JSLC']","[]","[]","[]","['SSBK99', 'SSJU99']"
"14858-110-100","['SSBK', 'SSFI', 'SSJU', 'SSRA', 'JSLC', 'JSEC']","['JSEC']","[]","['SSBK99', 'SSJU99']","[]"
"14858-111-100","['SSBK', 'SSFI', 'SSJU', 'SSRA', 'JSLC', 'JSPR', 'JSEC']","['SSRA', 'JSPR']","[]","['SSJU99']","[]"
"14858-112-100","['SSBK', 'SSFI', 'SSJU', 'SSRA', 'JSLC', 'JSPR']","['SSRA', 'JSPR']","[]","['SSJU99']","[]"
"20525-109-100","['HSBU', 'HSPW']","[]","[]","[]","[]"
"20525-110-100","['HSBU', 'HSWM']","[]","[]","[]","[]"
"20525-111-100","['HSBU', 'HSWM']","[]","[]","[]","[]"
"20525-112-100","['HSBU', 'HSFA']","[]","[]","[]","[]"
"21105-112-200","['HSBA']","[]","[]","[]","[]"
"21123-112-200","['HSAG', 'HSAS']","[]","[]","[]","[]"
"20321-108-100","['HSAG', 'HSBA']","[]","[]","[]","[]"
"20321-109-100","['HSAG', 'HSBA']","[]","[]","[]","[]"
"20321-110-100","['HSAG', 'HSBA', 'HSFA']","[]","[]","[]","[]"
"20321-111-100","['HSAG', 'HSBA', 'HSFA']","[]","[]","['HSAG99']","[]"
"20321-112-100","['HSAG', 'HSBA']","[]","[]","[]","[]"
"39307-103-100","['HSED', 'HSJU', 'HSSY']","[]","[]","[]","[]"
"39307-104-100","['HSED', 'HSJU']","[]","[]","[]","[]"
"39307-105-100","['HSED', 'HSJU']","[]","[]","[]","[]"
"39307-106-100","['HSED', 'HSJU']","[]","[]","[]","['HSJU99']"
"39307-107-100","['HSED', 'HSJU']","[]","[]","[]","['HSJU99']"
"39307-108-100","['HSBU', 'HSJU']","[]","[]","[]","['HSJU99']"
"39307-109-100","['HSED', 'HSJU']","[]","[]","[]","['HSJU99']"
"39307-110-100","['HSBU', 'HSED', 'HSJU', 'HSSO']","[]","[]","['HSJU99']","[]"
"39307-111-100","['HSBU', 'HSED', 'HSJU']","[]","[]","['HSJU99']","[]"
"39307-112-100","['HSED', 'HSJU']","[]","[]","[]","['HSJU99']"
"21173-112-200","['HSRU']","[]","[]","[]","[]"
"14657-103-200","['HSJU', 'HSSY']","[]","[]","[]","[]"
"14657-104-200","['HSJU', 'HSSY']","[]","[]","[]","[]"
"14657-105-200","['HSJU', 'HSSY']","['HSSY']","[]","[]","[]"
"14657-106-200","['HSJU', 'HSSY']","['HSSY']","[]","[]","[]"
"14657-107-200","['HSJU', 'HSSY']","['HSJU']","[]","[]","[]"
"14657-108-200","['HSJU', 'HSHM']","['HSJU']","[]","[]","[]"
"14657-109-200","['HSJU']","['HSJU']","[]","[]","[]"
"14657-110-200","['HSJU', 'HSSY']","[]","[]","[]","['HSSY99']"
"14657-111-200","['HSJU', 'HSSY']","[]","[]","[]","['HSJU99']"
"14657-112-200","['HSJU', 'HSSY']","[]","[]","['HSJU99']","[]"
"29134-103-100","['HSAP']","[]","[]","[]","[]"
"29134-104-100","['HSAP', 'HSJU']","[]","[]","[]","[]"
"29134-105-100","['HSAP']","[]","[]","[]","[]"
"29134-106-100","['HSAP']","[]","[]","[]","['HSAP99']"
"29134-107-100","['HSAP']","[]","[]","[]","['HSAP99']"
"29134-108-100","['HSAP']","[]","[]","[]","['HSAP99']"
"29134-109-100","['HSAP']","[]","[]","[]","[]"
"29134-110-100","['HSAP']","[]","[]","['HSAP99']","[]"
"29134-111-100","['HSAP']","[]","[]","['HSAP99']","[]"
"29134-112-100","['HSAP']","[]","[]","[]","['HSAP99']"
"29759-105-200","['HSBA', 'HSGO', 'HSSY']","[]","[]","[]","[]"
"29759-106-200","['HSRU']","[]","[]","[]","[]"
"29759-107-200","['HSRU']","[]","[]","[]","[]"
"29759-108-200","['HSRU', 'HSHM']","[]","[]","[]","[]"
"29759-109-200","['HSBU', 'HSRU']","[]","[]","[]","[]"
"29759-110-200","['HSRU']","[]","[]","[]","[]"
"29759-111-200","['HSRU']","[]","[]","[]","['HSRU99']"
"29759-112-200","['HSRU']","[]","[]","[]","[]"
"21102-112-100","['HSAG', 'HSSY']","[]","[]","[]","[]"
"94659-104-200","['SSAP', 'SSBK', 'SPAG']","[]","[]","[]","[]"
"94659-105-200","['SSAP', 'SSBK', 'SPAG', 'SLIN']","['SLIN']","[]","[]","[]"
"94659-103-200","[]","[]","[]","[]","[]"
"94659-106-200","['SSAP', 'SSBK', 'SPAG', 'SLIN']","['SLIN']","[]","['SSAP99']","[]"
"94659-107-200","['SSAP', 'SSBK', 'SSEG', 'SPAG', 'SLIN']","[]","['SLIN']","[]","['SSAP99']"
"94659-108-200","['SSAP', 'SSBK', 'SSGA', 'SPAG']","['SSBK']","[]","['SSAP99']","[]"
"94659-109-200","['SSAP', 'SSBK', 'SPAG']","['SSBK']","[]","['SSAP99']","[]"
"94659-110-200","['SSAP', 'SSBK', 'SPAG']","[]","['SSBK']","[]","['SSAP99']"
"94659-111-200","['SSAP', 'SSBK', 'SPAG']","[]","['SSBK']","[]","['SSAP99']"
"94659-112-200","['SSAP', 'SSBK', 'SSRA', 'SPAG']","[]","['SSBK']","[]","['SSAP99']"
"29707-105-100","['HSBA', 'HSBU', 'HSFA', 'HSSY']","[]","[]","[]","[]"
"29707-106-100","['HSBA', 'HSFA']","[]","[]","[]","[]"
"29707-107-100","['HSBA', 'HSFA']","[]","[]","[]","[]"
"29707-108-100","['HSBA', 'HSFA', 'HSSY']","[]","[]","[]","['HSFA99']"
"29707-109-100","['HSBA', 'HSFA', 'HSSY']","[]","[]","[]","['HSFA99']"
"29707-110-100","['HSBA', 'HSFA', 'HSJU']","[]","[]","['HSFA99']","[]"
